Volatility 3 Framework 2.7.0

Offset	Name	Size
0xe58322312220	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\000003.log	216
0xe583223123b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_0	216
0xe58322312540	\Windows\Fonts\times.ttf	216
0xe583223126d0	\Windows\System32\en-US\kernel32.dll.mui	216
0xe58322312860	\Users\User\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_3	216
0xe583223129f0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_1	216
0xe58322312b80	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_3	216
0xe58322312d10	\Users\User\AppData\Local\Microsoft\Edge\User Data\WorkspacesNavigationComponent\1.0.0.5\nav_config.json	216
0xe58322312ea0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_2	216
0xe583223131c0	\Users\User\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_1	216
0xe58322313350	\Windows\System32	216
0xe583223134e0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_3	216
0xe58322313670	\Windows\System32\RuntimeBroker.exe	216
0xe58322313800	\$Directory	216
0xe58322313b20	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Network\Reporting and NEL	216
0xe58322313cb0	\Endpoint	216
0xe58322313e40	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_2	216
0xe58322314160	\Users\User\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_2	216
0xe583223142f0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_0	216
0xe58322314480	\Users\User\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_3	216
0xe58322314610	\Users\User\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_2	216
0xe583223147a0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_1	216
0xe58322314930	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.edb	216
0xe58322314ac0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\MANIFEST-000001	216
0xe58322314c50	\AsyncConnectHlp	216
0xe58322314de0	\Users\User\AppData\Local\Microsoft\Edge\User Data\TrustTokenKeyCommitments\2024.5.3.1\keys.json	216
0xe58322315100	\Endpoint	216
0xe58322315290	\Users\User\AppData\Local\Microsoft\Edge\User Data\CrashpadMetrics-active.pma	216
0xe58322315420	\Windows\System32\en-US\MessagingDataModel2.dll.mui	216
0xe583223155b0	\Windows\System32	216
0xe58322315740	\ProgramData\Microsoft\Network\Downloader\qmgr.jfm	216
0xe58322315a60	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\DualEngine\SiteList-Consumer.json4-4bc994ae2df2.tmp	216
0xe58322315bf0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOCK	216
0xe58322315d80	\Users\User\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Microsoft Edge.lnk	216
0xe583223160a0	\Users\User\AppData\Local\Microsoft\Edge\User Data\BrowserMetrics\BrowserMetrics-664053FD-C50.pma	216
0xe583223163c0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\CURRENT	216
0xe58322316550	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\uu_host_config	216
0xe583223166e0	\Endpoint	216
0xe58322316870	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\MANIFEST-000001	216
0xe58322316a00	\Endpoint	216
0xe58322316b90	\Windows\System32\sru\SRUDB.dat	216
0xe58322316d20	\ProgramData\Microsoft\Network\Downloader\qmgr.db	216
0xe58322316eb0	\Windows\System32\en-US\taskhostw.exe.mui	216
0xe583223171d0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\3AFYKRG9\trans[1].gif	216
0xe583223174f0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOG	216
0xe58322317680	\Endpoint	216
0xe58322317810	\Users\User\AppData\Local\Microsoft\Edge\User Data\CertificateRevocation\6498.2023.8.1\crl-set	216
0xe583223179a0	\Users\User\AppData\Local\Microsoft\Edge\User Data\AutoLaunchProtocolsComponent\1.0.0.8\protocols.json	216
0xe58322317b30	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Network\SCT Auditing Pending Reports6db82df5.tmp	216
0xe58322317cc0	\ProgramData\Microsoft\Network\Downloader\edb.chk	216
0xe58322317e50	\Windows\System32\sru\SRU.log	216
0xe58322318170	\Windows\System32\winevt\Logs\Microsoft-Windows-WER-PayloadHealth%4Operational.evtx	216
0xe58322318300	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5	216
0xe58322318490	\Windows\System32\en-US\wer.dll.mui	216
0xe58322318620	\$ConvertToNonresident	216
0xe583223187b0	\Program Files (x86)\Nmap\ncat.exe	216
0xe58322318940	\Users\User\AppData\Local\D3DSCache\f4d41c5d09ae781\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.val	216
0xe58322318c60	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\trans[5].gif	216
0xe58322318df0	\Windows\System32\radarrs.dll	216
0xe58322319110	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\MEIPreload\preloaded_data.pb	216
0xe583223195c0	\Windows\System32\SleepStudy\ScreenOn\ScreenOnPowerStudyTraceSession-2024-05-12-00-26-30.etl	216
0xe58322319750	\Users\User\AppData\Local\Microsoft\Edge\User Data\Autofill\4.0.0.19\edge_autofill_field_data.json	216
0xe583223198e0	\Windows\System32\storewuauth.dll	216
0xe58322319a70	\Users\User\AppData\Local\Microsoft\Edge\User Data\Ad Blocking\blocklist	216
0xe58322319d90	\Windows\System32\en-US\kernel32.dll.mui	216
0xe5832231a0b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\WebAssistDatabase	216
0xe5832231a240	\Windows\System32\en-US\WsmRes.dll.mui	216
0xe5832231a3d0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{6D809377-6AF0-444B-8957-A3773F02200E}_Wireshark_Wireshark_exe	216
0xe5832231a560	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\LNW8FKN3\th[3].svg	216
0xe5832231a6f0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_notepad_exe	216
0xe5832231a880	\Windows\System32\RstrtMgr.dll	216
0xe5832231aa10	\Users\User\AppData\Local\D3DSCache\f4d41c5d09ae781\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.idx	216
0xe5832231aba0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000005.ldb	216
0xe5832231ad30	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge	216
0xe5832231aec0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000004.log	216
0xe5832231b370	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_Explorer	216
0xe5832231b500	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\msedge.dll	216
0xe5832231b820	\Windows\System32\en-US\SHCore.dll.mui	216
0xe5832231b9b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Autofill\4.0.0.19\v1FieldTypes.json	216
0xe5832231bb40	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_mspaint_exe	216
0xe5832231bcd0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\windows_immersivecontrolpanel_cw5n1h2txyewy!microsoft_windows_immersivecontrolpanel	216
0xe5832231be60	\Windows\System32\en-US\crypt32.dll.mui	216
0xe5832231c180	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge	216
0xe5832231c4a0	\Endpoint	216
0xe5832231c7c0	\CMNotify	216
0xe5832231c950	\Users\User\AppData\Local\Microsoft\Edge\User Data\Autofill\4.0.0.19\autofill_bypass_cache_forms.json	216
0xe5832231cae0	\$Directory	216
0xe5832231cc70	\Windows\System32\en-US\windows.storage.dll.mui	216
0xe5832231ce00	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Getstarted_8wekyb3d8bbwe!App	216
0xe5832231d120	\Windows\System32\en-US\kernel32.dll.mui	216
0xe5832231d2b0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_Computer	216
0xe5832231d760	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\msedge_elf.dll	216
0xe5832231d8f0	\Windows\System32\en-US\propsys.dll.mui	216
0xe5832231da80	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_SnippingTool_exe	216
0xe5832231dc10	\$Directory	216
0xe5832231dda0	\CMApi	216
0xe5832231e250	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_notepad_exe	216
0xe5832231e3e0	\Windows\System32\dlnashext.dll	216
0xe5832231e570	\$Directory	216
0xe5832231e700	\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-2787934183-86809313-2352333484-1000-MergedResources-0.pri	216
0xe5832231e890	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5	216
0xe5832231ea20	\Users\User\AppData\Local\Microsoft\Edge\User Data\Edge Wallet\123.17595.17584.64\json\wallet\wallet-checkout-eligible-sites.json	216
0xe5832231ebb0	\Windows\System32\en-US\mswsock.dll.mui	216
0xe5832231ed40	\Windows\System32\en-US\ActionCenterCPL.dll.mui	216
0xe5832231eed0	\Users\User\AppData\Local\Microsoft\Edge\User Data\first_party_sets.db-journal	216
0xe5832231f380	\Windows\System32\en-US\crypt32.dll.mui	216
0xe5832231f510	\Windows\System32\shell32.dll	216
0xe5832231f6a0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Edge Wallet\123.17595.17584.64\json\wallet\wallet-notification-config.json	216
0xe5832231f9c0	\Windows\System32\ActionCenterCPL.dll	216
0xe5832231fb50	\Windows\SystemResources\ActionCenterCPL.dll.mun	216
0xe5832231fce0	\Program Files (x86)\Nmap\libssl-3.dll	216
0xe5832231fe70	\Users\User\Pictures\Camera Roll\desktop.ini	216
0xe58322320190	\Windows\System32\inetcomm.dll	216
0xe58322320320	\Users\User\AppData\Local\Microsoft\Windows\INetCache\IE\19YY1SOP\temprise1[1].svg	216
0xe583223204b0	\Windows\System32\WindowsCodecsRaw.dll	216
0xe583223207d0	\Program Files (x86)\Nmap\libcrypto-3.dll	216
0xe58322320960	\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe\resources.pri	216
0xe58322320af0	\Windows\System32\en-US\winnlsres.dll.mui	216
0xe58322320c80	\$Directory	216
0xe58322320e10	\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe	216
0xe58322321130	\Users\User\AppData\Local\Microsoft\Edge\User Data\Edge Wallet\123.17595.17584.64\json\wallet\wallet-stable.json	216
0xe583223212c0	\$Directory	216
0xe583223215e0	\Users\User\AppData\Local\Microsoft\Edge\User Data\first_party_sets.db	216
0xe58322321770	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\resources.pak	216
0xe58322321db0	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\msedge_200_percent.pak	216
0xe583223220d0	\Program Files\Common Files\System\wab32.dll	216
0xe58322322710	\$Directory	216
0xe583223228a0	\$Directory	216
0xe58322322a30	\Windows\System32\AssignedAccessRuntime.dll	216
0xe58322322bc0	\Windows\Prefetch\CMD.EXE-89305D47.pf	216
0xe58322322d50	\Windows\System32\webcheck.dll	216
0xe58322322ee0	\VBoxTrayIPC-User	216
0xe58322323200	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\msedge_100_percent.pak	216
0xe58322323390	\Windows\System32\cmd.exe	216
0xe58322323520	\Program Files\Windows Defender\shellext.dll	216
0xe583223236b0	\Windows\System32\wshext.dll	216
0xe58322323840	\Windows\System32\ntshrui.dll	216
0xe58322323cf0	\Windows\SysWOW64\vcruntime140.dll	216
0xe58322323e80	\Windows\System32\WorkFoldersShell.dll	216
0xe583223241a0	\Windows\SysWOW64\tzres.dll	216
0xe58322324330	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\Locales\en-US.pak	216
0xe58322324650	\$Directory	216
0xe583223247e0	\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log	216
0xe58322324970	\Users\User\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\amd64\FileSyncShell64.dll	216
0xe58322324b00	\Windows\System32\en-US\cmd.exe.mui	216
0xe58322324c90	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\thHF4I4S31.jpg	216
0xe58322325140	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\3AFYKRG9\thRN8NMR2P.jpg	216
0xe58322325460	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\thV8T4NFX5.jpg	216
0xe583223255f0	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.187.37\msedgeupdateres_en.dll	216
0xe58322325780	\Users\User\AppData\Local\Microsoft\Edge\User Data\Edge Wallet\123.17595.17584.64\json\wallet\wallet-tokenization-config.json	216
0xe58322325aa0	\Windows\Branding\Basebrd\basebrd.dll	216
0xe583223260e0	\Windows\Branding\Basebrd\en-US\basebrd.dll.mui	216
0xe58322326270	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.187.37\msedgeupdateres_en.dll	216
0xe58322326400	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\2IT35191\thUX67W0HC.jpg	216
0xe58322326590	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\3AFYKRG9\thOM30J7H1.jpg	216
0xe58322326720	\Windows\Prefetch\MICROSOFTEDGEUPDATE.EXE-0E099B6C.pf	216
0xe583223268b0	\Windows\System32\AppResolver.dll	216
0xe58322326a40	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\2IT35191\thOAHSBE77.jpg	216
0xe58322326d60	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\thYE16FV9Z.jpg	216
0xe58322327080	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\LNW8FKN3\thQYRUJETF.jpg	216
0xe58322327210	\Users\User\AppData\Local\Microsoft\Edge\User Data\ShaderCache\index	216
0xe583223273a0	\Windows\SysWOW64\winsta.dll	216
0xe58322327530	\Windows\System32\MicrosoftAccountWAMExtension.dll	216
0xe58322327850	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.187.37\msedgeupdate.dll	216
0xe583223279e0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\History	216
0xe58322327b70	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\thCB7R42ZY.jpg	216
0xe58322327d00	\$Directory	216
0xe58322327e90	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\th25IXYM8J.jpg	216
0xe58322328980	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\edb.loglog	216
0xe58322328e30	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\LNW8FKN3\thEI7SXLQX.jpg	216
0xe58322329150	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\th356FAOM6.jpg	216
0xe58322329790	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\LNW8FKN3\th3NR09460.jpg	216
0xe58322329920	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\LNW8FKN3\th6TNG1C4Q.jpg	216
0xe58322329ab0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Login Data	216
0xe5832232a0f0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\M5X3Z4VI\th7TWQCYHF.jpg	216
0xe5832232a5a0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\LNW8FKN3\thNAD4BLPK.jpg	216
0xe5832232aa50	\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx	216
0xe5832232abe0	\Windows\SysWOW64\aepic.dll	216
0xe5832232b3b0	\Windows\SysWOW64\policymanager.dll	216
0xe5832232b6d0	\Windows\SysWOW64\wshqos.dll	216
0xe5832232bd10	\Windows\SysWOW64\sfc.dll	216
0xe5832232c800	\$Directory	216
0xe5832232d960	�∲￿�∲￿	0
0xe5832232dc50	\Windows\SysWOW64\wermgr.exe	216
0xe5832232e740	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\000003.log	216
0xe5832232ea60	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\telclient.dll	216
0xe5832232fb90	\$Directory	216
0xe58322331300	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\v8_context_snapshot.bin	216
0xe58322331620	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\oneds.dll	216
0xe58322331df0	\$Directory	216
0xe583223322a0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Web Data	216
0xe58322332d90	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Favicons	216
0xe583223330b0	\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx	216
0xe583223333d0	\$Directory	216
0xe58322333880	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Favicons	216
0xe58322333ba0	\$Directory	216
0xe58322333d30	\Windows\System32\mfperfhelper.dll	216
0xe58322333ec0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\History	216
0xe58322334370	\Users\User\AppData\Local\Microsoft\Edge\User Data\SmartScreen\RemoteData\synchronousLookupUris	216
0xe58322334500	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\libEGL.dll	216
0xe58322334820	\Users\User\AppData\Local\Microsoft\Edge\User Data\SmartScreen\RemoteData\customSettings	216
0xe583223349b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\SmartScreen\RemoteData\synchronousLookupUris_638343870221005468	216
0xe58322335180	\Windows\System32\mf.dll	216
0xe58322335310	\Windows\System32\DolbyDecMFT.dll	216
0xe58322335950	\Users\User\AppData\Local\Microsoft\Edge\User Data\SmartScreen\RemoteData\customSettings_F95BA787499AB4FA9EFFF472CE383A14	216
0xe58322335ae0	\Users\User\AppData\Local\Microsoft\Edge\User Data\SmartScreen\RemoteData\topTraffic	216
0xe58322335c70	\Users\User\AppData\Local\Microsoft\Edge\User Data\SmartScreen\RemoteData\topTraffic_638004170464094982	216
0xe58322335e00	\$Directory	216
0xe58322336120	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\d3dcompiler_47.dll	216
0xe58322336440	\$Directory	216
0xe583223368f0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Session Storage\CURRENT	216
0xe58322336da0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Session Storage\MANIFEST-000001	216
0xe583223370c0	\Windows\System32\Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll	216
0xe58322337250	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\libGLESv2.dll	216
0xe58322337570	\Users\User\AppData\Local\Microsoft\Edge\User Data\SmartScreen\RemoteData\edgeSettings	216
0xe58322337700	\Users\User\AppData\Local\Microsoft\Edge\User Data\SmartScreen\RemoteData\edgeSettings_2.0-48b11410dc937a1723bf4c5ad33ecdb286d8ec69544241bc373f753e64b396c1	216
0xe58322337890	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\000003.log	216
0xe58322337bb0	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\vulkan-1.dll	216
0xe58322337d40	\$Directory	216
0xe58322338380	\Windows\Fonts\seguisbi.ttf	216
0xe58322339af0	\$Directory	216
0xe5832233a450	\$Directory	216
0xe5832233a770	\Windows\System32\UIRibbonRes.dll	216
0xe5832233b260	\Program Files (x86)\Microsoft\Edge\Application\124.0.2478.97\vk_swiftshader.dll	216
0xe5832233bee0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\3a29e620721e9a01_0	216
0xe5832233c6b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\b1ea5f1d627aa838_0	216
0xe5832233d330	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\043bd8af9e253ad6_0	216
0xe5832233d4c0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\18c240d64fbb9655_0	216
0xe5832233d9a0	�∳￿�∳￿	0
0xe5832233e780	\Windows\System32\networkexplorer.dll	216
0xe5832233eaa0	\$Directory	216
0xe583223409e0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\950da15ae49dac25_0	216
0xe58322340b70	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\3b1506830c206b91_0	216
0xe58322340d00	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\297a3a45c7059734_0	216
0xe583223414d0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\b707c4aa47035aff_0	216
0xe58322341660	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\57337a39b664f9ec_0	216
0xe58322341b10	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\bcb47deee83e5416_0	216
0xe58322414670	\Windows\System32\drivers\mouhid.sys	216
0xe58322414950	\Windows\System32\drivers\hidparse.sys	216
0xe583224161c0	\Windows\System32\drivers\hidusb.sys	216
0xe58322416330	\Windows\System32\drivers\hidclass.sys	216
0xe583224340c0	\Windows\System32\config\SYSTEM	216
0xe58322434250	\Boot\BCD	216
0xe58322434570	\Windows\System32\ole32.dll	216
0xe583224c10c0	\Windows\System32\combase.dll	216
0xe583224c1250	\Windows\System32\user32.dll	216
0xe583224c13e0	\Windows\System32\setupapi.dll	216
0xe583224c1570	\Windows\System32\GdiPlus.dll	216
0xe583224c1700	\Windows\System32\gdi32.dll	216
0xe583224c1890	\Windows\System32\coml2.dll	216
0xe583224c1a20	\Windows\System32\rpcrt4.dll	216
0xe583224c1bb0	\Windows\System32\comdlg32.dll	216
0xe583224c1d40	\Windows\System32\nsi.dll	216
0xe583224c1ed0	\Windows\System32\advapi32.dll	216
0xe583224c21f0	\Windows\System32\wow64.dll	216
0xe583224c2380	\Windows\System32\normaliz.dll	216
0xe583224c2510	\Windows\System32\wow64cpu.dll	216
0xe583224c26a0	\Windows\System32\sechost.dll	216
0xe583224c2830	\Windows\System32\msctf.dll	216
0xe583224c29c0	\Windows\System32\Wldap32.dll	216
0xe583224c2b50	\Windows\System32\ws2_32.dll	216
0xe583224c2ce0	\Windows\System32\psapi.dll	216
0xe583224c2e70	\Windows\System32\SHCore.dll	216
0xe5832255f0c0	\Windows\SysWOW64\setupapi.dll	216
0xe5832255f250	\Windows\SysWOW64\win32u.dll	216
0xe5832255f3e0	\Windows\SysWOW64\SHCore.dll	216
0xe5832255f570	\Windows\SysWOW64\GdiPlus.dll	216
0xe5832255f700	\Windows\SysWOW64\oleaut32.dll	216
0xe5832255f890	\Windows\SysWOW64\bcrypt.dll	216
0xe5832255fa20	\Windows\SysWOW64\nsi.dll	216
0xe5832255fbb0	\Windows\SysWOW64\Wldap32.dll	216
0xe5832255fd40	\Windows\SysWOW64\msvcrt.dll	216
0xe5832255fed0	\Windows\SysWOW64\sechost.dll	216
0xe583225601f0	\Windows\SysWOW64\ole32.dll	216
0xe58322560380	\Windows\SysWOW64\advapi32.dll	216
0xe58322560510	\Windows\SysWOW64\wintrust.dll	216
0xe583225606a0	\Windows\SysWOW64\cfgmgr32.dll	216
0xe58322560830	\Windows\SysWOW64\psapi.dll	216
0xe583225609c0	\Windows\SysWOW64\msvcp_win.dll	216
0xe58322560b50	\Windows\SysWOW64\comdlg32.dll	216
0xe58322560ce0	\Windows\SysWOW64\normaliz.dll	216
0xe58322560e70	\Windows\SysWOW64\imm32.dll	216
0xe583225630c0	\Windows\SysWOW64\gdi32full.dll	216
0xe58322563250	\ProtectedPrefix\LocalService	216
0xe583225633e0	\Users\Public\Desktop	216
0xe58322563570	\Windows\bootstat.dat	216
0xe58322563700	\ProtectedPrefix\LocalService	216
0xe58322563890	\Windows\System32\config\SOFTWARE	216
0xe58322563a20	\Boot\BCD.LOG	216
0xe58322563bb0	\ProtectedPrefix\NetWorkService	216
0xe58322563d40	\$Directory	216
0xe58322563ed0	\ProtectedPrefix\Administrators	216
0xe583225641f0	\Windows\System32\config\SYSTEM.LOG1	216
0xe58322564380	\ProtectedPrefix\NetWorkService	216
0xe58322564510	\ProtectedPrefix\Administrators	216
0xe583225646a0	\Windows\System32\Windows.Networking.Connectivity.dll	216
0xe58322564830	\Sessions	216
0xe583225649c0	\ProtectedPrefix	216
0xe58322564b50	\Windows\bootstat.dat	216
0xe58322564ce0	\ProtectedPrefix	216
0xe58322564e70	\$Directory	216
0xe583225870c0	\Windows\System32\win32kbase.sys	216
0xe58322587250	\Windows\System32\winlogon.exe	216
0xe583225873e0	\DumpStack.log.tmp	216
0xe58322587570	\swapfile.sys	216
0xe58322587700	\Windows\System32\sxssrv.dll	216
0xe58322587890	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe	216
0xe58322587a20	\Windows\System32\dsclient.dll	216
0xe58322587bb0	\Windows\System32\config\SOFTWARE.LOG1	216
0xe58322587d40	$PATH_TABLE$	216
0xe58322587ed0	\pagefile.sys	216
0xe583225881f0	\Windows\System32\config\SYSTEM.LOG2	216
0xe58322588380	\$Directory	216
0xe58322588510	\Windows\System32\win32k.sys	216
0xe583225886a0	\$Directory	216
